id,happiness,survey_type,province,city,county,survey_time,gender,birth,nationality,religion,religion_freq,edu,edu_other,edu_status,edu_yr,income,political,join_party,floor_area,property_0,property_1,property_2,property_3,property_4,property_5,property_6,property_7,property_8,property_other,height_cm,weight_jin,health,health_problem,depression,hukou,hukou_loc,media_1,media_2,media_3,media_4,media_5,media_6,leisure_1,leisure_2,leisure_3,leisure_4,leisure_5,leisure_6,leisure_7,leisure_8,leisure_9,leisure_10,leisure_11,leisure_12,socialize,relax,learn,social_neighbor,social_friend,socia_outing,equity,class,class_10_before,class_10_after,class_14,work_exper,work_status,work_yr,work_type,work_manage,insur_1,insur_2,insur_3,insur_4,family_income,family_m,family_status,house,car,invest_0,invest_1,invest_2,invest_3,invest_4,invest_5,invest_6,invest_7,invest_8,invest_other,son,daughter,minor_child,marital,marital_1st,s_birth,marital_now,s_edu,s_political,s_hukou,s_income,s_work_exper,s_work_status,s_work_type,f_birth,f_edu,f_political,f_work_14,m_birth,m_edu,m_political,m_work_14,status_peer,status_3_before,view,inc_ability,inc_exp,trust_1,trust_2,trust_3,trust_4,trust_5,trust_6,trust_7,trust_8,trust_9,trust_10,trust_11,trust_12,trust_13,neighbor_familiarity,public_service_1,public_service_2,public_service_3,public_service_4,public_service_5,public_service_6,public_service_7,public_service_8,public_service_9
1906,4,2,26,74,114,2015/8/7 15:56,2,1962,1,1,1,1,,,,5000,1,,240.0,0,1,1,0,0,0,0,0,0,,156,120,4,4,4,1,1.0,1,1,1,4,1,1,1,5,4,5,5,4,4,5,4,5,5,5,3,2,1,3.0,5.0,1,2,5,3,7,2,3,,,,,1,1,-1,-1,10000.0,4,3,1,2,0,1,0,0,0,0,0,0,0,,1,1,0.0,3,-2.0,1966.0,-2.0,3.0,1.0,1.0,5000.0,3.0,,,-2,3,1,2,-2,1,1,2,2,3,4,2,30000.0,5,4,4,4,4,3,5,3,4,3,3,3,2,5,70,70,60,60,70.0,70,40,50,70
4079,5,2,16,45,76,2015/7/27 18:09,1,1971,1,1,1,4,,4.0,1988.0,10000,1,,83.0,0,1,0,0,0,0,0,0,0,,165,130,3,4,4,1,1.0,1,1,1,4,1,1,1,5,4,5,5,4,3,5,1,5,5,5,4,3,2,1.0,2.0,1,4,5,5,5,5,3,,,,,1,2,2,2,20000.0,3,3,1,2,0,1,0,0,0,0,0,0,0,,1,0,1.0,3,1995.0,1977.0,1995.0,3.0,1.0,1.0,10000.0,3.0,,,-2,1,1,2,1933,1,1,2,2,2,4,2,100000.0,5,5,5,5,5,-8,4,4,4,-8,-8,-8,3,5,100,80,100,100,100.0,100,100,100,100
1555,4,1,12,34,63,2015/8/8 15:08,2,1991,1,1,1,7,,4.0,2009.0,60000,2,,20.0,0,0,0,0,0,0,0,0,1,,154,100,5,5,4,1,3.0,2,2,2,4,5,2,1,3,3,4,5,4,4,3,3,5,4,1,3,4,3,7.0,4.0,1,3,7,5,8,6,1,4.0,7.0,1.0,3.0,1,1,2,2,600000.0,2,-8,0,2,0,1,0,0,0,0,0,0,0,,0,0,,2,-1.0,1989.0,,12.0,2.0,1.0,150000.0,1.0,4.0,1.0,1969,4,1,4,1969,4,1,2,2,2,3,2,100000.0,-8,5,5,5,5,5,4,5,3,3,-8,-8,3,1,70,70,70,70,80.0,80,70,80,80
5724,4,2,2,5,12,2015/8/8 11:18,1,1987,1,1,1,3,,4.0,2000.0,18000,1,,56.0,0,1,0,0,0,0,0,0,0,,170,130,4,5,4,1,1.0,1,1,1,4,2,1,2,4,3,5,5,3,2,5,5,5,5,3,3,3,2,3.0,3.0,3,3,5,4,6,3,1,2.0,1.0,1.0,1.0,1,2,2,2,20000.0,5,2,1,2,0,1,0,0,0,0,0,0,0,,0,2,2.0,3,2010.0,1988.0,2010.0,1.0,1.0,1.0,0.0,5.0,,,1947,1,1,2,1949,1,1,2,3,2,3,3,-2.0,3,3,3,3,4,2,1,2,2,2,2,2,1,3,80,80,70,60,60.0,70,70,70,70
5205,5,1,30,85,128,2015/10/17 15:31,1,1956,1,1,1,4,,4.0,1971.0,30000,4,1986.0,80.0,0,1,0,0,0,0,0,0,0,,160,130,4,5,5,2,1.0,5,2,1,5,3,1,1,3,1,1,4,3,4,2,1,5,5,2,2,5,2,2.0,5.0,2,4,6,6,5,3,5,,,,,1,1,2,2,80000.0,3,3,1,1,0,1,0,0,0,0,0,0,0,,1,0,0.0,3,1982.0,1951.0,1982.0,4.0,1.0,2.0,15000.0,5.0,,,1924,3,1,4,-2,4,1,4,2,2,5,2,30000.0,5,4,-8,-8,1,3,2,4,3,3,-8,-8,2,4,90,80,60,80,80.0,90,80,80,80
7701,2,2,6,13,29,2015/8/6 8:17,2,1952,1,0,4,1,,,,5000,1,,80.0,0,0,1,0,0,0,0,0,0,,160,80,3,3,4,2,1.0,2,2,2,4,1,1,3,4,4,4,3,2,3,3,2,3,3,5,4,3,2,2.0,2.0,2,2,2,3,2,3,3,,,,,1,1,2,2,20000.0,1,2,2,2,0,1,0,0,0,0,0,0,0,,3,0,0.0,3,1969.0,1948.0,1969.0,1.0,1.0,2.0,5000.0,4.0,,,-2,1,1,2,-2,1,1,2,3,2,4,3,30000.0,4,4,3,3,3,4,4,4,3,3,2,2,2,4,60,70,80,80,80.0,70,70,70,60
5841,3,1,19,56,90,2015/7/14 20:01,2,1989,1,1,1,10,,4.0,2007.0,0,1,,97.0,0,0,0,0,1,0,0,0,0,,162,106,3,5,5,2,1.0,1,2,2,5,5,5,1,2,3,3,5,4,3,1,5,5,2,1,2,4,2,6.0,3.0,1,2,5,5,9,5,5,,,,,1,1,2,2,100000.0,3,3,2,1,0,0,1,1,0,0,0,0,0,,0,1,1.0,3,2011.0,1986.0,2011.0,12.0,1.0,4.0,100000.0,1.0,3.0,1.0,1962,6,1,10,1963,4,1,15,2,3,2,-8,200000.0,3,3,2,2,4,3,3,4,2,2,1,2,1,2,50,50,50,50,50.0,30,30,50,50
4946,3,1,12,32,58,2015/8/28 11:54,1,1972,1,1,1,9,,4.0,2015.0,70000,1,,85.0,0,0,0,0,0,0,0,0,1,,165,130,4,4,3,5,3.0,2,1,2,2,5,1,4,4,4,4,4,3,4,1,4,5,5,1,2,3,3,7.0,3.0,2,3,2,2,7,5,1,3.0,24.0,1.0,3.0,1,1,1,2,100000.0,3,2,1,2,0,0,1,0,0,0,0,0,0,,0,1,1.0,3,1998.0,1970.0,1998.0,11.0,1.0,5.0,70000.0,1.0,3.0,1.0,1939,3,4,1,1939,4,4,1,3,3,3,2,80000.0,1,1,-8,-8,1,5,5,5,-8,5,-8,5,5,1,60,50,50,60,60.0,60,60,60,80
1408,5,1,11,31,54,2015/7/20 16:26,1,1961,1,1,1,6,,4.0,-2.0,20000,1,,120.0,0,1,0,0,0,0,0,0,0,,176,150,4,5,5,1,1.0,2,2,2,4,4,1,1,1,4,4,5,4,4,4,4,5,5,1,1,3,3,,,1,4,2,1,2,1,1,3.0,18.0,1.0,3.0,1,1,2,2,40000.0,3,2,1,2,0,1,0,0,0,0,0,0,0,,0,1,0.0,3,1991.0,1964.0,1991.0,6.0,1.0,2.0,20000.0,1.0,3.0,1.0,-2,3,1,2,-2,1,1,15,2,1,4,3,100000.0,4,3,4,3,4,4,2,3,2,-8,-8,-8,1,3,80,90,88,70,90.0,70,80,69,80
66,4,1,1,1,4,2015/8/21 14:46,2,1922,4,0,2,4,,4.0,1938.0,39600,1,,79.0,0,0,0,0,0,0,0,0,1,,150,85,1,1,3,2,1.0,1,1,2,2,1,1,1,5,5,4,5,4,5,5,5,5,5,5,1,3,1,,,1,4,4,4,4,4,5,,,,,1,1,2,2,150000.0,4,2,1,2,0,1,0,0,0,0,0,0,0,,3,0,0.0,7,-2.0,,,,,,,,,,-2,3,1,-8,-2,3,1,-8,3,2,3,3,50000.0,4,4,4,3,4,4,3,4,3,3,4,3,2,5,80,80,60,85,80.0,50,80,80,70
6341,2,1,1,1,3,2015/9/20 10:18,1,1970,1,1,1,12,,4.0,1993.0,96000,4,2003.0,28.8,0,0,0,0,0,0,0,0,1,,170,130,4,4,4,5,1.0,4,3,3,5,3,2,1,5,4,1,5,4,2,2,1,5,5,3,4,4,4,2.0,2.0,1,2,6,6,6,6,1,3.0,22.0,1.0,2.0,1,1,2,1,132000.0,3,3,-3,2,0,1,0,0,0,0,0,0,0,,1,0,1.0,3,2006.0,1975.0,2006.0,9.0,4.0,5.0,36000.0,1.0,3.0,1.0,1940,12,4,1,1940,5,1,-8,2,2,4,3,-3.0,3,3,3,3,3,3,3,3,3,3,3,3,3,2,5,5,5,5,5.0,5,5,5,5
1045,4,1,27,78,118,2015/8/5 17:36,1,1980,1,1,1,12,,4.0,2003.0,36000,1,,100.0,0,0,0,0,0,0,0,0,1,,178,140,4,5,5,2,3.0,1,1,1,4,5,1,1,3,3,5,4,4,3,2,2,5,5,1,2,4,3,6.0,3.0,3,4,3,2,4,2,1,3.0,9.0,1.0,3.0,1,1,2,2,36000.0,3,3,0,2,0,1,0,0,0,0,0,0,0,,0,1,1.0,3,2009.0,1980.0,2009.0,12.0,1.0,2.0,0.0,5.0,,,1960,4,1,5,1962,3,1,15,2,2,4,3,60000.0,3,3,-8,-8,4,3,3,5,3,3,-8,4,3,2,70,80,70,80,80.0,70,70,80,80
6689,3,1,19,59,95,2015/7/19 11:11,2,1987,1,0,2,4,,4.0,2000.0,30000,1,,60.0,0,0,0,0,0,0,0,0,1,,158,95,5,5,4,1,3.0,1,1,1,5,5,1,1,4,3,4,4,2,5,2,1,4,5,1,3,4,3,3.0,6.0,1,3,5,5,8,4,1,1.0,11.0,1.0,4.0,2,2,2,2,30000.0,1,3,0,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1963,6,1,9,1962,1,1,15,2,2,3,2,60000.0,5,5,5,5,5,5,5,5,5,5,5,5,4,1,40,40,50,50,40.0,40,40,40,40
7925,5,2,17,48,80,2015/7/24 20:21,2,1976,1,1,1,3,,4.0,1991.0,20000,1,,70.0,0,0,1,0,0,0,0,0,0,,160,128,2,3,5,1,1.0,1,1,3,4,1,1,2,5,5,4,5,4,5,5,5,5,5,5,2,2,1,2.0,6.0,1,4,5,4,5,4,1,3.0,1.0,1.0,3.0,1,1,2,2,30000.0,5,2,1,2,0,1,0,0,0,0,0,0,0,,2,0,2.0,4,-3.0,1979.0,2010.0,3.0,1.0,1.0,10000.0,1.0,3.0,1.0,-3,1,1,2,-2,1,1,2,2,2,3,2,50000.0,4,4,3,3,4,4,2,3,2,2,2,2,1,3,70,80,80,80,70.0,70,90,90,90
4744,4,1,13,36,67,2015/9/9 19:15,2,1927,6,1,1,1,,,,20000,1,,80.0,0,1,0,0,0,0,0,0,0,,150,100,4,5,4,4,1.0,1,1,1,4,1,1,1,5,5,5,5,4,4,5,4,5,5,5,4,4,1,7.0,7.0,1,3,3,3,-8,2,5,,,,,1,1,2,2,20000.0,1,2,1,2,0,1,0,0,0,0,0,0,0,,2,3,0.0,7,-2.0,,,,,,,,,,-2,1,1,2,-2,1,1,2,3,2,3,3,50000.0,4,4,3,3,4,4,3,3,4,4,4,4,2,4,-2,70,80,70,70.0,80,60,70,60
2032,5,1,19,57,91,2015/7/19 10:18,1,1959,1,0,1,7,,4.0,-2.0,100000,4,-2.0,59.0,0,1,0,0,0,0,0,0,0,,168,176,2,5,5,5,2.0,2,1,4,4,4,4,1,5,4,2,4,4,4,1,1,5,5,1,3,4,1,7.0,7.0,4,4,5,3,10,7,1,8.0,43.0,1.0,2.0,1,2,2,2,150000.0,2,4,4,1,0,0,1,0,0,0,0,0,0,,1,0,0.0,3,1984.0,1959.0,1984.0,4.0,1.0,5.0,36000.0,5.0,,,-2,-8,4,1,-2,-8,1,1,1,1,3,2,-3.0,4,2,3,3,3,3,2,4,5,4,2,3,1,3,60,60,80,80,60.0,80,80,80,80
5825,4,1,7,18,39,2015/8/13 8:59,1,1982,1,1,1,12,,4.0,2005.0,90000,1,,45.0,0,0,1,0,0,0,0,0,0,,178,145,4,5,3,5,1.0,3,3,2,3,5,1,2,3,4,3,5,4,4,5,5,5,5,1,3,3,3,7.0,4.0,1,4,5,5,6,3,1,3.0,10.0,1.0,2.0,1,1,2,2,100000.0,3,3,1,1,0,1,0,0,0,0,0,0,0,,0,1,1.0,3,2009.0,1985.0,2009.0,12.0,1.0,5.0,0.0,5.0,,,1958,4,1,9,1958,3,1,7,2,3,4,2,100000.0,4,3,3,3,4,4,4,4,4,4,3,4,3,3,90,60,80,80,80.0,80,80,80,80
5245,3,2,5,10,26,2015/7/30 10:50,1,1976,1,1,1,6,,4.0,1999.0,20000,1,,60.0,0,1,0,0,0,0,0,0,0,,173,130,5,5,5,1,1.0,1,1,1,4,1,1,2,5,5,5,5,5,4,5,5,5,5,5,3,3,3,3.0,3.0,1,3,1,1,1,1,3,,,,,1,1,2,2,40000.0,3,2,1,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1954,1,1,2,1962,1,1,16,3,2,3,3,100000.0,4,4,4,4,4,4,4,4,4,4,4,4,-8,4,50,50,50,50,50.0,50,50,50,50
5037,4,1,19,57,93,2015/7/19 12:40,1,1955,1,1,1,1,,,,2000,1,,57.0,0,0,0,1,0,0,0,0,0,,163,88,4,4,4,1,3.0,1,1,2,3,1,1,2,5,4,5,5,4,5,5,4,5,5,5,3,2,1,5.0,5.0,1,3,5,5,5,5,4,,,,,2,2,2,2,100000.0,4,3,0,2,0,1,0,0,0,0,0,0,0,,1,1,0.0,3,1980.0,1957.0,1980.0,3.0,1.0,1.0,0.0,4.0,,,-2,1,1,2,-2,1,1,2,3,2,4,2,36000.0,3,3,4,4,3,3,3,3,3,-8,-8,-8,3,3,80,70,80,80,80.0,80,80,80,80
555,4,1,4,7,18,2015/10/5 18:30,2,1968,1,1,1,9,,4.0,-2.0,75000,1,,72.0,0,1,0,0,0,0,0,0,0,,165,140,4,5,5,5,1.0,1,1,3,4,3,1,1,4,3,5,5,4,3,4,3,5,4,1,1,3,5,,,2,2,4,4,5,4,1,3.0,31.0,1.0,2.0,1,1,2,2,80000.0,3,3,1,1,0,1,0,0,0,0,0,0,0,,1,0,0.0,3,1989.0,1962.0,1989.0,4.0,4.0,5.0,40000.0,1.0,3.0,1.0,-2,9,4,1,-2,4,4,1,2,3,4,3,120000.0,3,2,3,1,3,3,1,1,1,3,-8,-8,1,4,80,60,60,70,50.0,50,40,50,50
7312,5,1,19,59,95,2015/7/16 18:39,2,1981,1,0,4,6,,4.0,1998.0,50000,1,,85.0,0,0,0,0,0,0,0,0,1,,178,120,1,5,4,5,1.0,2,1,1,4,4,2,1,5,4,5,5,4,5,5,5,5,5,2,2,3,1,7.0,7.0,1,5,6,3,7,1,1,5.0,2.0,1.0,3.0,2,2,2,2,110000.0,5,3,4,2,0,1,0,0,0,0,0,0,0,,1,0,1.0,3,2013.0,1993.0,2013.0,6.0,1.0,5.0,0.0,5.0,,,1963,3,1,4,1967,3,1,4,2,1,3,2,-2.0,5,3,3,3,5,4,3,2,3,3,3,3,1,5,100,100,100,100,100.0,100,100,100,100
4395,5,2,18,54,88,2015/7/12 14:18,2,1967,1,1,1,3,,4.0,-2.0,2900,1,,166.0,0,1,0,0,0,0,0,0,0,,163,130,5,5,5,1,1.0,1,1,1,4,1,1,1,5,4,5,2,3,3,2,5,5,5,5,5,3,1,1.0,3.0,1,4,6,5,7,4,3,,,,,1,1,2,2,50000.0,1,3,1,2,0,1,0,0,0,0,0,0,0,,1,1,0.0,3,1988.0,1966.0,1988.0,3.0,1.0,1.0,10000.0,2.0,,,-3,1,1,2,-2,1,1,2,2,2,4,2,30000.0,4,3,4,3,4,2,2,3,3,2,4,4,2,5,50,80,75,75,75.0,80,70,65,80
5395,4,1,7,18,36,2015/8/3 13:59,2,1993,1,1,1,10,,4.0,2012.0,40000,2,,50.0,0,0,0,0,0,0,0,0,1,,165,88,4,4,4,2,1.0,1,1,1,3,4,1,1,3,3,4,5,4,3,1,4,5,5,1,2,4,3,7.0,5.0,6,3,1,1,10,5,1,3.0,3.0,1.0,3.0,1,1,2,2,100000.0,2,3,1,2,0,0,1,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1963,6,1,9,1965,6,1,1,2,1,2,2,100000.0,3,2,2,2,2,3,2,4,3,4,-8,3,1,4,30,30,0,30,30.0,20,50,30,30
3536,4,1,6,16,32,2015/8/11 15:12,1,1993,1,1,1,7,,4.0,2011.0,0,2,,70.0,0,0,0,0,0,0,0,0,1,,170,131,5,5,5,1,3.0,3,3,1,5,5,4,1,3,2,3,5,4,2,3,2,5,5,2,1,2,2,,,-8,4,5,5,6,5,1,3.0,5.0,1.0,3.0,1,2,2,2,-2.0,1,2,1,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1870,4,1,9,1971,3,1,9,3,3,5,2,120000.0,2,2,2,2,5,3,1,4,1,1,1,1,1,2,100,50,50,60,60.0,70,60,60,80
1700,4,1,21,64,100,2015/7/18 9:18,2,1980,1,1,3,9,,4.0,2001.0,50000,1,,90.0,0,1,1,0,0,0,0,0,0,,157,90,4,3,3,2,2.0,1,2,1,5,5,4,2,4,2,2,3,1,1,1,4,4,2,1,4,4,4,4.0,3.0,1,4,2,1,5,2,1,2.0,10.0,1.0,1.0,1,2,2,2,100000.0,3,2,1,2,0,1,0,0,0,0,0,0,0,,0,1,1.0,3,2007.0,1977.0,2007.0,4.0,1.0,2.0,40000.0,1.0,3.0,1.0,1953,4,1,9,1954,3,1,2,3,1,4,2,60000.0,3,2,-8,-8,3,3,3,3,3,3,3,3,2,3,70,60,50,50,40.0,60,50,60,50
6727,4,2,2,3,10,2015/7/25 10:35,2,1995,4,0,3,4,,4.0,2009.0,10000,2,,100.0,0,0,0,0,1,0,0,0,0,,163,100,4,5,5,1,2.0,1,1,1,5,1,1,1,4,2,5,5,4,3,1,5,5,2,5,3,3,1,5.0,4.0,1,3,6,3,10,8,5,,,,,1,2,2,2,40000.0,4,3,1,1,0,1,0,0,0,0,0,0,0,,0,0,,3,2014.0,1992.0,2014.0,4.0,2.0,1.0,10000.0,1.0,5.0,1.0,1968,3,1,2,1970,3,1,2,2,2,4,-8,30000.0,4,4,4,3,4,4,2,4,2,4,4,4,2,3,80,80,80,80,80.0,80,80,80,80
1056,5,2,9,22,44,2015/7/4 8:37,1,1958,1,1,1,6,,4.0,1978.0,1500,1,,150.0,0,0,0,1,0,0,0,0,0,,172,150,4,4,4,1,1.0,1,1,1,4,1,1,1,5,5,5,5,5,5,5,1,5,5,5,2,3,1,7.0,7.0,2,4,8,5,9,3,3,,,,,1,1,2,2,6000.0,3,2,1,2,0,1,0,0,0,0,0,0,0,,1,3,0.0,3,1980.0,1956.0,1980.0,1.0,1.0,1.0,-1.0,4.0,,,1919,1,1,2,1919,1,1,2,2,1,5,3,100000.0,5,5,5,5,5,5,2,3,2,-8,-8,-8,1,3,80,80,80,70,85.0,80,80,70,60
1407,4,1,19,57,91,2015/7/20 16:55,1,1937,1,1,1,12,,4.0,1960.0,700000,4,1971.0,100.0,0,1,0,0,0,0,0,0,0,,176,130,3,3,4,5,1.0,5,3,2,4,4,4,1,4,4,2,4,3,3,2,2,2,5,2,3,3,3,2.0,3.0,2,4,8,6,8,4,5,,,,,1,1,2,1,120000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,,3,0,0.0,3,1962.0,1935.0,1962.0,12.0,4.0,5.0,40000.0,5.0,,,-2,6,1,-8,-2,3,1,1,2,2,4,2,100000.0,3,3,-8,-8,5,4,3,3,-8,4,4,4,2,2,90,85,90,85,85.0,90,85,85,80
3768,4,1,5,8,23,2015/7/30 14:31,2,1970,1,0,1,7,,4.0,1994.0,0,1,,60.0,0,0,0,0,0,0,0,1,0,,158,120,3,5,3,2,2.0,1,2,2,5,2,1,1,5,2,4,5,4,4,1,1,5,5,3,2,5,2,1.0,5.0,1,2,3,8,5,10,5,,,,,2,2,2,2,0.0,2,2,0,2,0,1,0,0,0,0,0,0,0,,0,1,1.0,6,1996.0,,,,,,,,,,1933,3,4,1,1938,4,1,1,3,3,2,-8,30000.0,4,4,-8,-8,4,1,1,4,1,-8,3,-8,1,4,60,20,0,0,0.0,20,50,20,30
602,3,1,1,1,3,2015/9/24 11:53,2,1945,1,0,1,4,,4.0,-2.0,30000,1,,49.9,0,0,0,1,0,0,0,0,0,,158,120,2,3,2,2,1.0,2,2,4,5,1,1,1,4,4,3,4,4,4,3,1,5,5,5,4,4,1,1.0,5.0,1,2,3,5,4,2,5,,,,,1,1,2,2,30000.0,1,2,0,2,0,1,0,0,0,0,0,0,0,,2,0,0.0,7,1970.0,,,,,,,,,,-2,-8,1,2,-2,-8,1,2,3,3,4,3,50000.0,5,5,5,5,5,5,5,5,5,5,5,5,4,4,60,60,60,70,70.0,70,80,70,60
1384,3,1,2,5,12,2015/8/9 20:20,1,1972,1,1,1,4,,4.0,-2.0,20000,1,,60.0,0,1,0,0,0,0,0,0,0,,163,98,4,5,5,2,1.0,3,2,2,4,2,1,1,4,2,3,5,4,3,5,5,5,5,2,3,3,1,3.0,2.0,2,2,4,5,-8,3,1,3.0,20.0,1.0,3.0,1,1,2,2,20000.0,1,3,1,2,0,1,0,0,0,0,0,0,0,,1,0,0.0,7,1992.0,,,,,,,,,,-2,3,1,2,-2,1,1,2,3,2,4,2,30000.0,5,4,4,4,5,4,2,4,3,3,-8,-8,1,4,80,70,70,70,70.0,60,80,75,75
3333,4,2,28,81,123,2015/7/30 9:26,1,1953,1,1,1,1,,,,9600,1,,80.0,0,1,0,0,0,0,0,0,0,,157,100,2,3,2,1,1.0,1,1,1,2,1,1,1,5,5,5,5,5,5,5,5,5,5,5,3,3,1,2.0,2.0,1,2,4,2,4,1,4,,,,,1,2,2,2,-1.0,2,2,1,2,0,1,0,0,0,0,0,0,0,,1,1,0.0,3,1976.0,1951.0,1976.0,1.0,1.0,1.0,-1.0,4.0,,,-2,1,1,2,-2,1,1,2,3,2,4,3,2000.0,4,4,4,4,4,3,3,4,4,5,5,4,3,5,80,60,70,70,60.0,60,60,60,60
2119,3,1,5,11,27,2015/7/28 9:38,2,1941,1,1,1,4,,4.0,1956.0,24000,4,1982.0,80.0,0,1,0,0,0,0,0,0,0,,158,138,2,5,2,2,3.0,4,3,4,4,1,1,1,5,5,1,5,5,5,5,5,5,5,5,1,4,1,,,1,1,1,1,1,1,5,,,,,1,1,2,2,24000.0,1,1,1,2,0,1,0,0,0,0,0,0,0,,1,1,0.0,7,1962.0,,,,,,,,,,1915,1,1,2,1915,1,1,15,3,2,4,4,48000.0,3,3,-8,-8,4,3,3,-8,-8,2,-8,-8,1,5,40,40,50,40,40.0,40,30,40,40
4320,4,2,10,28,51,2015/7/28 10:20,1,1963,1,1,1,4,,4.0,1978.0,20000,1,,70.0,0,1,0,0,0,0,0,0,0,,180,160,4,4,4,1,2.0,2,2,2,4,1,2,1,4,3,4,4,4,3,4,4,4,4,4,3,3,3,3.0,3.0,1,4,4,3,4,2,1,8.0,25.0,1.0,4.0,2,2,1,2,20000.0,3,2,2,1,0,1,0,0,0,0,0,0,0,,1,0,0.0,3,1986.0,1964.0,1986.0,4.0,1.0,1.0,0.0,5.0,,,1931,3,1,2,1938,3,1,2,2,3,3,3,100000.0,3,3,2,2,3,3,2,3,2,2,1,2,2,5,40,50,60,50,50.0,60,30,30,40
1913,4,1,31,87,132,2015/8/21 17:15,2,1967,1,1,1,4,,4.0,1981.0,-3,1,,136.0,0,0,0,0,0,0,0,1,0,,172,140,4,5,4,2,3.0,2,1,4,5,3,1,1,5,4,5,1,2,4,5,1,5,5,2,2,1,1,7.0,6.0,2,3,4,3,4,3,1,7.0,27.0,1.0,2.0,1,2,2,2,-3.0,4,3,1,1,0,1,0,0,0,0,0,0,0,,0,1,0.0,4,1985.0,1956.0,-3.0,4.0,1.0,2.0,-3.0,1.0,3.0,1.0,1945,3,1,11,1945,1,1,15,1,2,5,2,-3.0,3,3,-8,-8,5,3,3,-8,3,-8,-8,-8,1,3,-2,-2,-2,40,30.0,-2,20,-2,60
3685,4,1,15,42,73,2015/7/14 7:55,1,1954,1,1,1,4,,4.0,1971.0,10000,1,,113.0,0,1,1,0,0,0,0,0,0,,167,127,3,5,4,2,1.0,2,2,2,5,1,1,1,5,2,3,5,4,1,3,4,5,5,5,5,5,3,1.0,1.0,6,2,5,4,7,3,5,,,,,1,1,2,2,150000.0,3,3,3,1,0,1,0,0,0,0,0,0,0,,1,1,0.0,3,1976.0,1953.0,1976.0,4.0,1.0,2.0,0.0,5.0,,,1923,2,1,2,1921,1,1,2,1,1,3,2,25000.0,5,5,5,4,5,4,4,3,4,3,3,4,3,5,60,50,60,60,70.0,70,70,70,65
7583,4,1,7,18,34,2015/8/7 10:53,2,1952,1,1,1,4,,4.0,1969.0,24000,1,,60.0,0,1,0,0,0,0,0,0,0,,156,130,4,4,5,2,2.0,1,1,3,2,3,1,3,5,3,5,5,4,4,5,3,5,5,2,3,3,2,2.0,2.0,1,4,4,3,5,2,5,,,,,1,1,2,2,24000.0,1,2,1,2,0,1,0,0,0,0,0,0,0,,0,1,0.0,7,1979.0,,,,,,,,,,-2,2,1,11,-2,2,1,15,2,2,4,2,3000.0,4,3,3,3,4,4,2,3,3,3,-8,3,1,3,80,70,70,80,70.0,80,80,80,80
4814,5,2,8,19,41,2015/8/1 18:55,1,1964,4,0,1,4,,4.0,-2.0,10000,1,,660.0,0,1,0,0,0,0,0,0,0,,185,156,3,5,2,1,1.0,2,1,1,3,1,1,1,5,4,4,5,4,4,5,5,5,5,5,2,5,4,6.0,6.0,1,4,6,5,8,5,3,,,,,1,1,2,2,18000.0,6,3,1,2,0,1,0,0,0,0,0,0,0,,1,3,1.0,3,1986.0,1968.0,1986.0,4.0,1.0,1.0,3000.0,3.0,,,1938,4,1,2,1940,1,1,2,2,2,3,2,100000.0,4,4,4,3,5,4,1,4,5,3,3,3,1,5,100,100,50,100,100.0,100,100,50,50
1741,3,2,29,82,124,2015/7/22 9:26,1,1962,1,1,1,3,,4.0,-2.0,30000,1,,160.0,0,0,1,0,0,0,0,0,0,,165,105,2,2,2,1,1.0,1,1,1,-8,1,1,1,5,3,5,5,4,5,1,5,5,5,5,1,3,1,,,1,4,6,5,7,4,4,,,,,1,1,2,2,30000.0,2,2,1,2,0,1,0,0,0,0,0,0,0,,2,1,0.0,3,-2.0,1964.0,-2.0,3.0,1.0,1.0,0.0,4.0,,,-2,4,1,2,-2,1,1,2,3,1,4,3,20000.0,3,2,3,3,3,-8,1,-8,3,3,3,3,1,4,80,70,60,80,50.0,70,80,70,60
5040,4,1,19,57,92,2015/7/15 18:06,2,1957,1,0,4,3,,2.0,,0,1,,132.0,0,0,1,0,0,0,0,0,0,,152,120,5,4,4,2,1.0,1,1,1,5,1,1,1,5,5,5,5,5,5,5,5,5,5,5,4,3,1,1.0,1.0,2,2,5,4,5,3,5,,,,,1,1,2,2,100000.0,6,3,4,1,0,1,0,0,0,0,0,0,0,,1,0,0.0,3,1979.0,1955.0,1979.0,3.0,1.0,2.0,0.0,4.0,,,-2,1,1,2,-2,1,1,2,2,1,3,-8,-2.0,4,4,3,3,5,4,3,4,3,4,4,4,2,4,80,80,80,80,80.0,80,70,80,90
